0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.00054406666,0.06373544,-0.015474146,-0.042840023,-0.23701686,0.025510507,0.004098002,0.010532544,-0.031590987,0.09356518,-0.12414617,-0.27161282,-0.11030517,0.07081971,0.09061451,0.08072099
0.12529972,0.07846915,-0.060130063,0.019185942,0.051674634,-0.043754883,0.08676582,0.068773456,-0.0038720989,0.15969625,0.09710761,0.18506308,-0.0051331855,-0.017990617,0.13279045,0.10945222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.015700167,0.13326003,0.11185672,-0.17964613,0.038809106,0.09582378,0.016527567,0.10972811,0.011103442,-0.09898256,0.037015535,-0.037449446,0.0344091,0.013546208,0.06338132,0.0076690125
-0.013192187,0.05234513,-0.031932596,0.11334173,-0.032484494,0.09157261,-0.033698063,0.11860205,-0.124782845,-0.12518509,-0.00084258633,-0.06762704,0.041177213,-0.17926654,0.08591634,-0.21796958
-0.20215343,0.060526725,0.04297034,-0.100076005,-0.057308093,-0.085069545,0.07171538,-0.05370612,-0.0193148,-0.023391532,0.19937874,0.12960842,-0.017642872,-0.029231833,-0.017864423,-0.331741
-0.07794841,-0.08810986,0.17125943,-0.15638384,-0.00453777,0.0021802203,-0.12734316,0.18100874,-0.026337912,-0.010829093,-0.13598394,-0.21617724,-0.121901505,0.12877628,-0.043911446,0.00526104
0.22992551,-0.08181266,0.1535632,-0.034411598,0.10851427,-0.17613995,-0.17138106,0.104583986,-0.049259096,-0.028845012,0.028198065,0.12173782,0.0751235,0.21091554,0.18618089,-0.005784512
0.06562551,-0.024053847,0.07464319,-0.12472665,-0.05878516,0.18722755,0.037329886,0.003411269,-0.028609993,-0.14066216,-0.10271737,-0.22952498,-0.08823484,0.16363338,-0.07757404,0.02162716
0.04380735,-0.1279063,0.09867165,0.071165,-0.007986318,0.0034069724,-0.043324415,-0.016928343,0.05001051,-0.0367865,-0.023383578,-0.022625985,0.050000083,-0.12368086,0.12134532,-0.036699053
-0.07941022,0.079817675,0.020709828,-0.0455404,0.04050439,0.13814384,0.063652605,-0.120417565,-0.093650796,-0.00746949,-0.1312178,-0.031339485,-0.02725016,-0.056966133,-0.0011865922,-0.062648386
-0.1214081,-0.047432613,-0.09710601,-0.23486312,0.17651445,0.18316053,-0.07689744,-0.13962506,0.016011717,-0.024997683,-0.11988444,-0.08033762,-0.020421276,0.22077438,-0.16028005,0.015749002
-0.0071224747,-0.075504184,0.04337159,0.0067762416,0.07929421,0.012897973,-0.082676895,0.04271304,-0.017266896,-0.13022381,-0.11222796,-0.08205932,0.08213664,-0.0030266647,-0.027260235,-0.11909181
-0.08826921,-0.064519346,-0.032765694,-0.14509149,0.025463294,0.06424934,0.0996374,-0.09384758,-0.09219009,0.06192395,0.0151581755,0.18075491,-0.06367971,-0.028635355,-0.055067927,0.0077518276
0.11453865,0.1568781,0.1472747,-0.03299642,-0.0030690664,0.035074063,0.15896404,-0.006076866,0.021911822,0.031967852,0.013571475,0.09728702,0.07537202,-0.02719428,0.075664714,0.11594234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13918698,0.000493611,0.031456757,0.03799724,0.04316322,-0.03606586,0.10955263,-0.038268443,0.044945747,-0.058054473,-0.061607365,-0.0382108,-0.090030715,0.07178536,0.17661707,0.18914364
0.1143203,0.023695612,0.06880947,-0.017914314,0.008901153,0.08598768,0.060538776,-0.095896885,0.03973581,-0.057928097,-0.122593924,0.18604751,-0.07535898,-0.17478079,0.06495987,0.17572586
0.09641516,-0.072564825,0.07117729,-0.0053515253,-0.11692508,-0.15431482,-0.080925636,0.11928772,0.090967245,-0.066091925,0.104541324,0.05968548,0.055126715,-0.07007279,-0.124215014,-0.009417741
0.05281248,-0.003435026,0.028605625,0.094507776,-0.12906851,0.078856684,0.013097416,-0.078114636,-0.090897664,0.016664855,-0.00982496,0.081814736,-0.29250786,-0.08114738,-0.002118478,-0.035637952
-0.16329794,-0.0069887643,-0.16852124,-0.017475793,0.106534705,-0.19823158,-0.08747518,-0.09457054,-0.1413043,0.052834228,-0.032438003,-0.08593931,-0.15557523,0.07867361,0.17010753,-0.06576145
-0.15760696,0.074808225,0.111515164,-0.09073727,-0.030843735,0.13567226,0.12386099,0.07621789,-0.09505361,0.12565222,0.0027161823,-0.08510483,-0.0565858,-0.115449764,-0.1947409,-0.01248497
-0.012498247,0.16131017,-0.014361707,0.0062187253,-0.06351074,0.028746415,0.08849453,-0.15990281,0.06994771,0.048663065,-0.1986874,0.017695114,-0.1157837,0.025120465,0.044196587,0.09895821
0.13367024,0.007892616,-0.014539007,-0.13813354,0.08319104,0.27170917,-0.11686278,0.09191067,0.18790512,-0.059099898,-0.021830866,-0.03800089,0.06327623,0.09426813,0.054953445,0.18466043
0.11182274,0.17099018,0.07446308,-0.008674271,-0.09760027,-0.14701556,-0.073697045,-0.16377108,-0.17616007,0.18233022,0.028547402,0.14778997,0.007494504,0.03782716,-0.08256318,0.034279946
0.08401046,0.030601053,-0.10753818,0.060341444,-0.011280234,0.1432644,-0.11457997,-0.090170175,-0.0014066717,-0.2318969,0.008273091,0.075587206,-0.058470517,-0.15177715,0.1495449,0.026630701
-0.19306631,0.1631713,-0.035973445,0.064121515,-0.033591963,-0.070708364,-0.008292974,0.02488567,-0.04203431,-0.07637085,0.087964304,-0.08689933,0.0509934,-0.27258995,-0.036570393,-0.09646969
-0.23284853,-0.016465211,-0.11824349,-0.0032631587,-0.028094836,-0.080731355,-0.023378788,-0.019126901,0.006672667,0.0337219,0.101646245,0.03666587,0.051716987,0.088290825,0.1929451,0.075378366
-0.24405587,-0.1969143,0.10372142,0.024041208,0.057460193,0.17554143,-0.2024945,0.017900303,0.012908206,0.13584684,-0.03212291,-0.06671963,0.11243731,0.029166529,-0.0528669,0.038496483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03185113,-0.005283379,-0.0032407315,-0.019196277,0.17399698,0.04219623,-0.06957021,-0.04042608,-0.037664086,-0.16986495,0.06858742,-0.016795268,-0.070930995,-0.05011056,0.028637296,0.0035467932
0.033331286,-0.033347104,0.06168842,0.16488194,0.11116242,0.12966424,0.11735953,0.1344099,-0.020882644,-0.092990436,0.0865309,0.048622444,-0.026012322,0.054763585,-0.1263343,0.33183387
-0.07276355,0.01496475,0.032027658,0.024686137,-0.02181307,0.03634638,-0.0921037,0.04112944,-0.071341805,0.032204133,-0.13915733,0.006606545,0.022860272,-0.11316065,0.07918068,-0.09075443
0.16961516,0.11219466,0.04146515,-0.014649479,0.1590309,-0.019621456,-0.026339373,0.13692847,-0.0014619161,0.24715166,-0.113779046,0.005614417,0.17827086,0.060760062,0.12389352,-0.36187324
0.11473081,-0.066732936,-0.05163098,-0.011468467,0.069410846,0.00826208,0.028417064,-0.016450787,-0.012506544,0.05971875,0.1667735,-0.12579556,-0.13074581,-0.094298296,0.0063297576,-0.01898025
-0.08486732,-0.08471522,-0.05003385,-0.06768979,-0.024251115,-0.01998706,-0.07067704,0.054719303,-0.079281375,0.13466801,0.017270992,-0.17653666,-0.090638794,-0.1354984,0.07731528,-0.019586796
-0.05141614,-0.041723385,-0.056837115,0.05481084,-0.040839974,-0.10551234,-0.065907516,0.068076305,-0.00985276,0.015500278,0.15538152,0.096401356,-0.026892286,-0.026878582,-0.055954643,-0.114187784
